Date,Year,Quarter,QuarterLabel,Month,MonthName,MonthShort,YearMonth,Day,Weekday,WeekdayName,IsWeekend
2015-09-30,2015,3,Q3 2015,9,September,Sep,2015-09,30,3,Wednesday,False
2015-10-01,2015,4,Q4 2015,10,October,Oct,2015-10,1,4,Thursday,False
2015-10-02,2015,4,Q4 2015,10,October,Oct,2015-10,2,5,Friday,False
2015-10-03,2015,4,Q4 2015,10,October,Oct,2015-10,3,6,Saturday,True
2015-10-04,2015,4,Q4 2015,10,October,Oct,2015-10,4,7,Sunday,True
2015-10-05,2015,4,Q4 2015,10,October,Oct,2015-10,5,1,Monday,False
2015-10-06,2015,4,Q4 2015,10,October,Oct,2015-10,6,2,Tuesday,False
2015-10-07,2015,4,Q4 2015,10,October,Oct,2015-10,7,3,Wednesday,False
2015-10-08,2015,4,Q4 2015,10,October,Oct,2015-10,8,4,Thursday,False
2015-10-09,2015,4,Q4 2015,10,October,Oct,2015-10,9,5,Friday,False
2015-10-10,2015,4,Q4 2015,10,October,Oct,2015-10,10,6,Saturday,True
2015-10-11,2015,4,Q4 2015,10,October,Oct,2015-10,11,7,Sunday,True
2015-10-12,2015,4,Q4 2015,10,October,Oct,2015-10,12,1,Monday,False
2015-10-13,2015,4,Q4 2015,10,October,Oct,2015-10,13,2,Tuesday,False
2015-10-14,2015,4,Q4 2015,10,October,Oct,2015-10,14,3,Wednesday,False
2015-10-15,2015,4,Q4 2015,10,October,Oct,2015-10,15,4,Thursday,False
2015-10-16,2015,4,Q4 2015,10,October,Oct,2015-10,16,5,Friday,False
2015-10-17,2015,4,Q4 2015,10,October,Oct,2015-10,17,6,Saturday,True
2015-10-18,2015,4,Q4 2015,10,October,Oct,2015-10,18,7,Sunday,True
2015-10-19,2015,4,Q4 2015,10,October,Oct,2015-10,19,1,Monday,False
2015-10-20,2015,4,Q4 2015,10,October,Oct,2015-10,20,2,Tuesday,False
2015-10-21,2015,4,Q4 2015,10,October,Oct,2015-10,21,3,Wednesday,False
2015-10-22,2015,4,Q4 2015,10,October,Oct,2015-10,22,4,Thursday,False
2015-10-23,2015,4,Q4 2015,10,October,Oct,2015-10,23,5,Friday,False
2015-10-24,2015,4,Q4 2015,10,October,Oct,2015-10,24,6,Saturday,True
2015-10-25,2015,4,Q4 2015,10,October,Oct,2015-10,25,7,Sunday,True
2015-10-26,2015,4,Q4 2015,10,October,Oct,2015-10,26,1,Monday,False
2015-10-27,2015,4,Q4 2015,10,October,Oct,2015-10,27,2,Tuesday,False
2015-10-28,2015,4,Q4 2015,10,October,Oct,2015-10,28,3,Wednesday,False
2015-10-29,2015,4,Q4 2015,10,October,Oct,2015-10,29,4,Thursday,False
2015-10-30,2015,4,Q4 2015,10,October,Oct,2015-10,30,5,Friday,False
2015-10-31,2015,4,Q4 2015,10,October,Oct,2015-10,31,6,Saturday,True
2015-11-01,2015,4,Q4 2015,11,November,Nov,2015-11,1,7,Sunday,True
2015-11-02,2015,4,Q4 2015,11,November,Nov,2015-11,2,1,Monday,False
2015-11-03,2015,4,Q4 2015,11,November,Nov,2015-11,3,2,Tuesday,False
2015-11-04,2015,4,Q4 2015,11,November,Nov,2015-11,4,3,Wednesday,False
2015-11-05,2015,4,Q4 2015,11,November,Nov,2015-11,5,4,Thursday,False
2015-11-06,2015,4,Q4 2015,11,November,Nov,2015-11,6,5,Friday,False
2015-11-07,2015,4,Q4 2015,11,November,Nov,2015-11,7,6,Saturday,True
2015-11-08,2015,4,Q4 2015,11,November,Nov,2015-11,8,7,Sunday,True
2015-11-09,2015,4,Q4 2015,11,November,Nov,2015-11,9,1,Monday,False
2015-11-10,2015,4,Q4 2015,11,November,Nov,2015-11,10,2,Tuesday,False
2015-11-11,2015,4,Q4 2015,11,November,Nov,2015-11,11,3,Wednesday,False
2015-11-12,2015,4,Q4 2015,11,November,Nov,2015-11,12,4,Thursday,False
2015-11-13,2015,4,Q4 2015,11,November,Nov,2015-11,13,5,Friday,False
2015-11-14,2015,4,Q4 2015,11,November,Nov,2015-11,14,6,Saturday,True
2015-11-15,2015,4,Q4 2015,11,November,Nov,2015-11,15,7,Sunday,True
2015-11-16,2015,4,Q4 2015,11,November,Nov,2015-11,16,1,Monday,False
2015-11-17,2015,4,Q4 2015,11,November,Nov,2015-11,17,2,Tuesday,False
2015-11-18,2015,4,Q4 2015,11,November,Nov,2015-11,18,3,Wednesday,False
2015-11-19,2015,4,Q4 2015,11,November,Nov,2015-11,19,4,Thursday,False
2015-11-20,2015,4,Q4 2015,11,November,Nov,2015-11,20,5,Friday,False
2015-11-21,2015,4,Q4 2015,11,November,Nov,2015-11,21,6,Saturday,True
2015-11-22,2015,4,Q4 2015,11,November,Nov,2015-11,22,7,Sunday,True
2015-11-23,2015,4,Q4 2015,11,November,Nov,2015-11,23,1,Monday,False
2015-11-24,2015,4,Q4 2015,11,November,Nov,2015-11,24,2,Tuesday,False
2015-11-25,2015,4,Q4 2015,11,November,Nov,2015-11,25,3,Wednesday,False
2015-11-26,2015,4,Q4 2015,11,November,Nov,2015-11,26,4,Thursday,False
2015-11-27,2015,4,Q4 2015,11,November,Nov,2015-11,27,5,Friday,False
2015-11-28,2015,4,Q4 2015,11,November,Nov,2015-11,28,6,Saturday,True
2015-11-29,2015,4,Q4 2015,11,November,Nov,2015-11,29,7,Sunday,True
2015-11-30,2015,4,Q4 2015,11,November,Nov,2015-11,30,1,Monday,False
2015-12-01,2015,4,Q4 2015,12,December,Dec,2015-12,1,2,Tuesday,False
2015-12-02,2015,4,Q4 2015,12,December,Dec,2015-12,2,3,Wednesday,False
2015-12-03,2015,4,Q4 2015,12,December,Dec,2015-12,3,4,Thursday,False
2015-12-04,2015,4,Q4 2015,12,December,Dec,2015-12,4,5,Friday,False
2015-12-05,2015,4,Q4 2015,12,December,Dec,2015-12,5,6,Saturday,True
2015-12-06,2015,4,Q4 2015,12,December,Dec,2015-12,6,7,Sunday,True
2015-12-07,2015,4,Q4 2015,12,December,Dec,2015-12,7,1,Monday,False
2015-12-08,2015,4,Q4 2015,12,December,Dec,2015-12,8,2,Tuesday,False
2015-12-09,2015,4,Q4 2015,12,December,Dec,2015-12,9,3,Wednesday,False
2015-12-10,2015,4,Q4 2015,12,December,Dec,2015-12,10,4,Thursday,False
2015-12-11,2015,4,Q4 2015,12,December,Dec,2015-12,11,5,Friday,False
2015-12-12,2015,4,Q4 2015,12,December,Dec,2015-12,12,6,Saturday,True
2015-12-13,2015,4,Q4 2015,12,December,Dec,2015-12,13,7,Sunday,True
2015-12-14,2015,4,Q4 2015,12,December,Dec,2015-12,14,1,Monday,False
2015-12-15,2015,4,Q4 2015,12,December,Dec,2015-12,15,2,Tuesday,False
2015-12-16,2015,4,Q4 2015,12,December,Dec,2015-12,16,3,Wednesday,False
2015-12-17,2015,4,Q4 2015,12,December,Dec,2015-12,17,4,Thursday,False
2015-12-18,2015,4,Q4 2015,12,December,Dec,2015-12,18,5,Friday,False
2015-12-19,2015,4,Q4 2015,12,December,Dec,2015-12,19,6,Saturday,True
2015-12-20,2015,4,Q4 2015,12,December,Dec,2015-12,20,7,Sunday,True
2015-12-21,2015,4,Q4 2015,12,December,Dec,2015-12,21,1,Monday,False
2015-12-22,2015,4,Q4 2015,12,December,Dec,2015-12,22,2,Tuesday,False
2015-12-23,2015,4,Q4 2015,12,December,Dec,2015-12,23,3,Wednesday,False
2015-12-24,2015,4,Q4 2015,12,December,Dec,2015-12,24,4,Thursday,False
2015-12-25,2015,4,Q4 2015,12,December,Dec,2015-12,25,5,Friday,False
2015-12-26,2015,4,Q4 2015,12,December,Dec,2015-12,26,6,Saturday,True
2015-12-27,2015,4,Q4 2015,12,December,Dec,2015-12,27,7,Sunday,True
2015-12-28,2015,4,Q4 2015,12,December,Dec,2015-12,28,1,Monday,False
2015-12-29,2015,4,Q4 2015,12,December,Dec,2015-12,29,2,Tuesday,False
2015-12-30,2015,4,Q4 2015,12,December,Dec,2015-12,30,3,Wednesday,False
2015-12-31,2015,4,Q4 2015,12,December,Dec,2015-12,31,4,Thursday,False
2016-01-01,2016,1,Q1 2016,1,January,Jan,2016-01,1,5,Friday,False
2016-01-02,2016,1,Q1 2016,1,January,Jan,2016-01,2,6,Saturday,True
2016-01-03,2016,1,Q1 2016,1,January,Jan,2016-01,3,7,Sunday,True
2016-01-04,2016,1,Q1 2016,1,January,Jan,2016-01,4,1,Monday,False
2016-01-05,2016,1,Q1 2016,1,January,Jan,2016-01,5,2,Tuesday,False
2016-01-06,2016,1,Q1 2016,1,January,Jan,2016-01,6,3,Wednesday,False
2016-01-07,2016,1,Q1 2016,1,January,Jan,2016-01,7,4,Thursday,False
2016-01-08,2016,1,Q1 2016,1,January,Jan,2016-01,8,5,Friday,False
2016-01-09,2016,1,Q1 2016,1,January,Jan,2016-01,9,6,Saturday,True
2016-01-10,2016,1,Q1 2016,1,January,Jan,2016-01,10,7,Sunday,True
2016-01-11,2016,1,Q1 2016,1,January,Jan,2016-01,11,1,Monday,False
2016-01-12,2016,1,Q1 2016,1,January,Jan,2016-01,12,2,Tuesday,False
2016-01-13,2016,1,Q1 2016,1,January,Jan,2016-01,13,3,Wednesday,False
2016-01-14,2016,1,Q1 2016,1,January,Jan,2016-01,14,4,Thursday,False
2016-01-15,2016,1,Q1 2016,1,January,Jan,2016-01,15,5,Friday,False
2016-01-16,2016,1,Q1 2016,1,January,Jan,2016-01,16,6,Saturday,True
2016-01-17,2016,1,Q1 2016,1,January,Jan,2016-01,17,7,Sunday,True
2016-01-18,2016,1,Q1 2016,1,January,Jan,2016-01,18,1,Monday,False
2016-01-19,2016,1,Q1 2016,1,January,Jan,2016-01,19,2,Tuesday,False
2016-01-20,2016,1,Q1 2016,1,January,Jan,2016-01,20,3,Wednesday,False
2016-01-21,2016,1,Q1 2016,1,January,Jan,2016-01,21,4,Thursday,False
2016-01-22,2016,1,Q1 2016,1,January,Jan,2016-01,22,5,Friday,False
2016-01-23,2016,1,Q1 2016,1,January,Jan,2016-01,23,6,Saturday,True
2016-01-24,2016,1,Q1 2016,1,January,Jan,2016-01,24,7,Sunday,True
2016-01-25,2016,1,Q1 2016,1,January,Jan,2016-01,25,1,Monday,False
2016-01-26,2016,1,Q1 2016,1,January,Jan,2016-01,26,2,Tuesday,False
2016-01-27,2016,1,Q1 2016,1,January,Jan,2016-01,27,3,Wednesday,False
2016-01-28,2016,1,Q1 2016,1,January,Jan,2016-01,28,4,Thursday,False
2016-01-29,2016,1,Q1 2016,1,January,Jan,2016-01,29,5,Friday,False
2016-01-30,2016,1,Q1 2016,1,January,Jan,2016-01,30,6,Saturday,True
2016-01-31,2016,1,Q1 2016,1,January,Jan,2016-01,31,7,Sunday,True
2016-02-01,2016,1,Q1 2016,2,February,Feb,2016-02,1,1,Monday,False
2016-02-02,2016,1,Q1 2016,2,February,Feb,2016-02,2,2,Tuesday,False
2016-02-03,2016,1,Q1 2016,2,February,Feb,2016-02,3,3,Wednesday,False
2016-02-04,2016,1,Q1 2016,2,February,Feb,2016-02,4,4,Thursday,False
2016-02-05,2016,1,Q1 2016,2,February,Feb,2016-02,5,5,Friday,False
2016-02-06,2016,1,Q1 2016,2,February,Feb,2016-02,6,6,Saturday,True
2016-02-07,2016,1,Q1 2016,2,February,Feb,2016-02,7,7,Sunday,True
2016-02-08,2016,1,Q1 2016,2,February,Feb,2016-02,8,1,Monday,False
2016-02-09,2016,1,Q1 2016,2,February,Feb,2016-02,9,2,Tuesday,False
2016-02-10,2016,1,Q1 2016,2,February,Feb,2016-02,10,3,Wednesday,False
2016-02-11,2016,1,Q1 2016,2,February,Feb,2016-02,11,4,Thursday,False
2016-02-12,2016,1,Q1 2016,2,February,Feb,2016-02,12,5,Friday,False
2016-02-13,2016,1,Q1 2016,2,February,Feb,2016-02,13,6,Saturday,True
2016-02-14,2016,1,Q1 2016,2,February,Feb,2016-02,14,7,Sunday,True
2016-02-15,2016,1,Q1 2016,2,February,Feb,2016-02,15,1,Monday,False
2016-02-16,2016,1,Q1 2016,2,February,Feb,2016-02,16,2,Tuesday,False
2016-02-17,2016,1,Q1 2016,2,February,Feb,2016-02,17,3,Wednesday,False
2016-02-18,2016,1,Q1 2016,2,February,Feb,2016-02,18,4,Thursday,False
2016-02-19,2016,1,Q1 2016,2,February,Feb,2016-02,19,5,Friday,False
2016-02-20,2016,1,Q1 2016,2,February,Feb,2016-02,20,6,Saturday,True
2016-02-21,2016,1,Q1 2016,2,February,Feb,2016-02,21,7,Sunday,True
2016-02-22,2016,1,Q1 2016,2,February,Feb,2016-02,22,1,Monday,False
2016-02-23,2016,1,Q1 2016,2,February,Feb,2016-02,23,2,Tuesday,False
2016-02-24,2016,1,Q1 2016,2,February,Feb,2016-02,24,3,Wednesday,False
2016-02-25,2016,1,Q1 2016,2,February,Feb,2016-02,25,4,Thursday,False
2016-02-26,2016,1,Q1 2016,2,February,Feb,2016-02,26,5,Friday,False
2016-02-27,2016,1,Q1 2016,2,February,Feb,2016-02,27,6,Saturday,True
2016-02-28,2016,1,Q1 2016,2,February,Feb,2016-02,28,7,Sunday,True
2016-02-29,2016,1,Q1 2016,2,February,Feb,2016-02,29,1,Monday,False
2016-03-01,2016,1,Q1 2016,3,March,Mar,2016-03,1,2,Tuesday,False
2016-03-02,2016,1,Q1 2016,3,March,Mar,2016-03,2,3,Wednesday,False
2016-03-03,2016,1,Q1 2016,3,March,Mar,2016-03,3,4,Thursday,False
2016-03-04,2016,1,Q1 2016,3,March,Mar,2016-03,4,5,Friday,False
2016-03-05,2016,1,Q1 2016,3,March,Mar,2016-03,5,6,Saturday,True
2016-03-06,2016,1,Q1 2016,3,March,Mar,2016-03,6,7,Sunday,True
2016-03-07,2016,1,Q1 2016,3,March,Mar,2016-03,7,1,Monday,False
2016-03-08,2016,1,Q1 2016,3,March,Mar,2016-03,8,2,Tuesday,False
2016-03-09,2016,1,Q1 2016,3,March,Mar,2016-03,9,3,Wednesday,False
2016-03-10,2016,1,Q1 2016,3,March,Mar,2016-03,10,4,Thursday,False
2016-03-11,2016,1,Q1 2016,3,March,Mar,2016-03,11,5,Friday,False
2016-03-12,2016,1,Q1 2016,3,March,Mar,2016-03,12,6,Saturday,True
2016-03-13,2016,1,Q1 2016,3,March,Mar,2016-03,13,7,Sunday,True
2016-03-14,2016,1,Q1 2016,3,March,Mar,2016-03,14,1,Monday,False
2016-03-15,2016,1,Q1 2016,3,March,Mar,2016-03,15,2,Tuesday,False
2016-03-16,2016,1,Q1 2016,3,March,Mar,2016-03,16,3,Wednesday,False
2016-03-17,2016,1,Q1 2016,3,March,Mar,2016-03,17,4,Thursday,False
2016-03-18,2016,1,Q1 2016,3,March,Mar,2016-03,18,5,Friday,False
2016-03-19,2016,1,Q1 2016,3,March,Mar,2016-03,19,6,Saturday,True
2016-03-20,2016,1,Q1 2016,3,March,Mar,2016-03,20,7,Sunday,True
2016-03-21,2016,1,Q1 2016,3,March,Mar,2016-03,21,1,Monday,False
2016-03-22,2016,1,Q1 2016,3,March,Mar,2016-03,22,2,Tuesday,False
2016-03-23,2016,1,Q1 2016,3,March,Mar,2016-03,23,3,Wednesday,False
2016-03-24,2016,1,Q1 2016,3,March,Mar,2016-03,24,4,Thursday,False
2016-03-25,2016,1,Q1 2016,3,March,Mar,2016-03,25,5,Friday,False
2016-03-26,2016,1,Q1 2016,3,March,Mar,2016-03,26,6,Saturday,True
2016-03-27,2016,1,Q1 2016,3,March,Mar,2016-03,27,7,Sunday,True
2016-03-28,2016,1,Q1 2016,3,March,Mar,2016-03,28,1,Monday,False
2016-03-29,2016,1,Q1 2016,3,March,Mar,2016-03,29,2,Tuesday,False
2016-03-30,2016,1,Q1 2016,3,March,Mar,2016-03,30,3,Wednesday,False
2016-03-31,2016,1,Q1 2016,3,March,Mar,2016-03,31,4,Thursday,False
2016-04-01,2016,2,Q2 2016,4,April,Apr,2016-04,1,5,Friday,False
2016-04-02,2016,2,Q2 2016,4,April,Apr,2016-04,2,6,Saturday,True
2016-04-03,2016,2,Q2 2016,4,April,Apr,2016-04,3,7,Sunday,True
2016-04-04,2016,2,Q2 2016,4,April,Apr,2016-04,4,1,Monday,False
2016-04-05,2016,2,Q2 2016,4,April,Apr,2016-04,5,2,Tuesday,False
2016-04-06,2016,2,Q2 2016,4,April,Apr,2016-04,6,3,Wednesday,False
2016-04-07,2016,2,Q2 2016,4,April,Apr,2016-04,7,4,Thursday,False
2016-04-08,2016,2,Q2 2016,4,April,Apr,2016-04,8,5,Friday,False
2016-04-09,2016,2,Q2 2016,4,April,Apr,2016-04,9,6,Saturday,True
2016-04-10,2016,2,Q2 2016,4,April,Apr,2016-04,10,7,Sunday,True
2016-04-11,2016,2,Q2 2016,4,April,Apr,2016-04,11,1,Monday,False
2016-04-12,2016,2,Q2 2016,4,April,Apr,2016-04,12,2,Tuesday,False
2016-04-13,2016,2,Q2 2016,4,April,Apr,2016-04,13,3,Wednesday,False
2016-04-14,2016,2,Q2 2016,4,April,Apr,2016-04,14,4,Thursday,False
2016-04-15,2016,2,Q2 2016,4,April,Apr,2016-04,15,5,Friday,False
2016-04-16,2016,2,Q2 2016,4,April,Apr,2016-04,16,6,Saturday,True
2016-04-17,2016,2,Q2 2016,4,April,Apr,2016-04,17,7,Sunday,True
2016-04-18,2016,2,Q2 2016,4,April,Apr,2016-04,18,1,Monday,False
2016-04-19,2016,2,Q2 2016,4,April,Apr,2016-04,19,2,Tuesday,False
2016-04-20,2016,2,Q2 2016,4,April,Apr,2016-04,20,3,Wednesday,False
2016-04-21,2016,2,Q2 2016,4,April,Apr,2016-04,21,4,Thursday,False
2016-04-22,2016,2,Q2 2016,4,April,Apr,2016-04,22,5,Friday,False
2016-04-23,2016,2,Q2 2016,4,April,Apr,2016-04,23,6,Saturday,True
2016-04-24,2016,2,Q2 2016,4,April,Apr,2016-04,24,7,Sunday,True
2016-04-25,2016,2,Q2 2016,4,April,Apr,2016-04,25,1,Monday,False
2016-04-26,2016,2,Q2 2016,4,April,Apr,2016-04,26,2,Tuesday,False
2016-04-27,2016,2,Q2 2016,4,April,Apr,2016-04,27,3,Wednesday,False
2016-04-28,2016,2,Q2 2016,4,April,Apr,2016-04,28,4,Thursday,False
2016-04-29,2016,2,Q2 2016,4,April,Apr,2016-04,29,5,Friday,False
2016-04-30,2016,2,Q2 2016,4,April,Apr,2016-04,30,6,Saturday,True
2016-05-01,2016,2,Q2 2016,5,May,May,2016-05,1,7,Sunday,True
2016-05-02,2016,2,Q2 2016,5,May,May,2016-05,2,1,Monday,False
2016-05-03,2016,2,Q2 2016,5,May,May,2016-05,3,2,Tuesday,False
2016-05-04,2016,2,Q2 2016,5,May,May,2016-05,4,3,Wednesday,False
2016-05-05,2016,2,Q2 2016,5,May,May,2016-05,5,4,Thursday,False
2016-05-06,2016,2,Q2 2016,5,May,May,2016-05,6,5,Friday,False
2016-05-07,2016,2,Q2 2016,5,May,May,2016-05,7,6,Saturday,True
2016-05-08,2016,2,Q2 2016,5,May,May,2016-05,8,7,Sunday,True
2016-05-09,2016,2,Q2 2016,5,May,May,2016-05,9,1,Monday,False
2016-05-10,2016,2,Q2 2016,5,May,May,2016-05,10,2,Tuesday,False
2016-05-11,2016,2,Q2 2016,5,May,May,2016-05,11,3,Wednesday,False
2016-05-12,2016,2,Q2 2016,5,May,May,2016-05,12,4,Thursday,False
2016-05-13,2016,2,Q2 2016,5,May,May,2016-05,13,5,Friday,False
2016-05-14,2016,2,Q2 2016,5,May,May,2016-05,14,6,Saturday,True
2016-05-15,2016,2,Q2 2016,5,May,May,2016-05,15,7,Sunday,True
2016-05-16,2016,2,Q2 2016,5,May,May,2016-05,16,1,Monday,False
2016-05-17,2016,2,Q2 2016,5,May,May,2016-05,17,2,Tuesday,False
2016-05-18,2016,2,Q2 2016,5,May,May,2016-05,18,3,Wednesday,False
2016-05-19,2016,2,Q2 2016,5,May,May,2016-05,19,4,Thursday,False
2016-05-20,2016,2,Q2 2016,5,May,May,2016-05,20,5,Friday,False
2016-05-21,2016,2,Q2 2016,5,May,May,2016-05,21,6,Saturday,True
2016-05-22,2016,2,Q2 2016,5,May,May,2016-05,22,7,Sunday,True
2016-05-23,2016,2,Q2 2016,5,May,May,2016-05,23,1,Monday,False
2016-05-24,2016,2,Q2 2016,5,May,May,2016-05,24,2,Tuesday,False
2016-05-25,2016,2,Q2 2016,5,May,May,2016-05,25,3,Wednesday,False
2016-05-26,2016,2,Q2 2016,5,May,May,2016-05,26,4,Thursday,False
2016-05-27,2016,2,Q2 2016,5,May,May,2016-05,27,5,Friday,False
2016-05-28,2016,2,Q2 2016,5,May,May,2016-05,28,6,Saturday,True
2016-05-29,2016,2,Q2 2016,5,May,May,2016-05,29,7,Sunday,True
2016-05-30,2016,2,Q2 2016,5,May,May,2016-05,30,1,Monday,False
2016-05-31,2016,2,Q2 2016,5,May,May,2016-05,31,2,Tuesday,False
2016-06-01,2016,2,Q2 2016,6,June,Jun,2016-06,1,3,Wednesday,False
2016-06-02,2016,2,Q2 2016,6,June,Jun,2016-06,2,4,Thursday,False
2016-06-03,2016,2,Q2 2016,6,June,Jun,2016-06,3,5,Friday,False
2016-06-04,2016,2,Q2 2016,6,June,Jun,2016-06,4,6,Saturday,True
2016-06-05,2016,2,Q2 2016,6,June,Jun,2016-06,5,7,Sunday,True
2016-06-06,2016,2,Q2 2016,6,June,Jun,2016-06,6,1,Monday,False
2016-06-07,2016,2,Q2 2016,6,June,Jun,2016-06,7,2,Tuesday,False
2016-06-08,2016,2,Q2 2016,6,June,Jun,2016-06,8,3,Wednesday,False
2016-06-09,2016,2,Q2 2016,6,June,Jun,2016-06,9,4,Thursday,False
2016-06-10,2016,2,Q2 2016,6,June,Jun,2016-06,10,5,Friday,False
2016-06-11,2016,2,Q2 2016,6,June,Jun,2016-06,11,6,Saturday,True
2016-06-12,2016,2,Q2 2016,6,June,Jun,2016-06,12,7,Sunday,True
2016-06-13,2016,2,Q2 2016,6,June,Jun,2016-06,13,1,Monday,False
2016-06-14,2016,2,Q2 2016,6,June,Jun,2016-06,14,2,Tuesday,False
2016-06-15,2016,2,Q2 2016,6,June,Jun,2016-06,15,3,Wednesday,False
2016-06-16,2016,2,Q2 2016,6,June,Jun,2016-06,16,4,Thursday,False
2016-06-17,2016,2,Q2 2016,6,June,Jun,2016-06,17,5,Friday,False
2016-06-18,2016,2,Q2 2016,6,June,Jun,2016-06,18,6,Saturday,True
2016-06-19,2016,2,Q2 2016,6,June,Jun,2016-06,19,7,Sunday,True
2016-06-20,2016,2,Q2 2016,6,June,Jun,2016-06,20,1,Monday,False
2016-06-21,2016,2,Q2 2016,6,June,Jun,2016-06,21,2,Tuesday,False
2016-06-22,2016,2,Q2 2016,6,June,Jun,2016-06,22,3,Wednesday,False
2016-06-23,2016,2,Q2 2016,6,June,Jun,2016-06,23,4,Thursday,False
2016-06-24,2016,2,Q2 2016,6,June,Jun,2016-06,24,5,Friday,False
2016-06-25,2016,2,Q2 2016,6,June,Jun,2016-06,25,6,Saturday,True
2016-06-26,2016,2,Q2 2016,6,June,Jun,2016-06,26,7,Sunday,True
2016-06-27,2016,2,Q2 2016,6,June,Jun,2016-06,27,1,Monday,False
2016-06-28,2016,2,Q2 2016,6,June,Jun,2016-06,28,2,Tuesday,False
2016-06-29,2016,2,Q2 2016,6,June,Jun,2016-06,29,3,Wednesday,False
2016-06-30,2016,2,Q2 2016,6,June,Jun,2016-06,30,4,Thursday,False
2016-07-01,2016,3,Q3 2016,7,July,Jul,2016-07,1,5,Friday,False
2016-07-02,2016,3,Q3 2016,7,July,Jul,2016-07,2,6,Saturday,True
2016-07-03,2016,3,Q3 2016,7,July,Jul,2016-07,3,7,Sunday,True
2016-07-04,2016,3,Q3 2016,7,July,Jul,2016-07,4,1,Monday,False
2016-07-05,2016,3,Q3 2016,7,July,Jul,2016-07,5,2,Tuesday,False
2016-07-06,2016,3,Q3 2016,7,July,Jul,2016-07,6,3,Wednesday,False
2016-07-07,2016,3,Q3 2016,7,July,Jul,2016-07,7,4,Thursday,False
2016-07-08,2016,3,Q3 2016,7,July,Jul,2016-07,8,5,Friday,False
2016-07-09,2016,3,Q3 2016,7,July,Jul,2016-07,9,6,Saturday,True
2016-07-10,2016,3,Q3 2016,7,July,Jul,2016-07,10,7,Sunday,True
2016-07-11,2016,3,Q3 2016,7,July,Jul,2016-07,11,1,Monday,False
2016-07-12,2016,3,Q3 2016,7,July,Jul,2016-07,12,2,Tuesday,False
2016-07-13,2016,3,Q3 2016,7,July,Jul,2016-07,13,3,Wednesday,False
2016-07-14,2016,3,Q3 2016,7,July,Jul,2016-07,14,4,Thursday,False
2016-07-15,2016,3,Q3 2016,7,July,Jul,2016-07,15,5,Friday,False
2016-07-16,2016,3,Q3 2016,7,July,Jul,2016-07,16,6,Saturday,True
2016-07-17,2016,3,Q3 2016,7,July,Jul,2016-07,17,7,Sunday,True
2016-07-18,2016,3,Q3 2016,7,July,Jul,2016-07,18,1,Monday,False
2016-07-19,2016,3,Q3 2016,7,July,Jul,2016-07,19,2,Tuesday,False
2016-07-20,2016,3,Q3 2016,7,July,Jul,2016-07,20,3,Wednesday,False
2016-07-21,2016,3,Q3 2016,7,July,Jul,2016-07,21,4,Thursday,False
2016-07-22,2016,3,Q3 2016,7,July,Jul,2016-07,22,5,Friday,False
2016-07-23,2016,3,Q3 2016,7,July,Jul,2016-07,23,6,Saturday,True
2016-07-24,2016,3,Q3 2016,7,July,Jul,2016-07,24,7,Sunday,True
2016-07-25,2016,3,Q3 2016,7,July,Jul,2016-07,25,1,Monday,False
2016-07-26,2016,3,Q3 2016,7,July,Jul,2016-07,26,2,Tuesday,False
2016-07-27,2016,3,Q3 2016,7,July,Jul,2016-07,27,3,Wednesday,False
2016-07-28,2016,3,Q3 2016,7,July,Jul,2016-07,28,4,Thursday,False
2016-07-29,2016,3,Q3 2016,7,July,Jul,2016-07,29,5,Friday,False
2016-07-30,2016,3,Q3 2016,7,July,Jul,2016-07,30,6,Saturday,True
2016-07-31,2016,3,Q3 2016,7,July,Jul,2016-07,31,7,Sunday,True
2016-08-01,2016,3,Q3 2016,8,August,Aug,2016-08,1,1,Monday,False
2016-08-02,2016,3,Q3 2016,8,August,Aug,2016-08,2,2,Tuesday,False
2016-08-03,2016,3,Q3 2016,8,August,Aug,2016-08,3,3,Wednesday,False
2016-08-04,2016,3,Q3 2016,8,August,Aug,2016-08,4,4,Thursday,False
2016-08-05,2016,3,Q3 2016,8,August,Aug,2016-08,5,5,Friday,False
2016-08-06,2016,3,Q3 2016,8,August,Aug,2016-08,6,6,Saturday,True
2016-08-07,2016,3,Q3 2016,8,August,Aug,2016-08,7,7,Sunday,True
2016-08-08,2016,3,Q3 2016,8,August,Aug,2016-08,8,1,Monday,False
2016-08-09,2016,3,Q3 2016,8,August,Aug,2016-08,9,2,Tuesday,False
2016-08-10,2016,3,Q3 2016,8,August,Aug,2016-08,10,3,Wednesday,False
2016-08-11,2016,3,Q3 2016,8,August,Aug,2016-08,11,4,Thursday,False
2016-08-12,2016,3,Q3 2016,8,August,Aug,2016-08,12,5,Friday,False
2016-08-13,2016,3,Q3 2016,8,August,Aug,2016-08,13,6,Saturday,True
2016-08-14,2016,3,Q3 2016,8,August,Aug,2016-08,14,7,Sunday,True
2016-08-15,2016,3,Q3 2016,8,August,Aug,2016-08,15,1,Monday,False
2016-08-16,2016,3,Q3 2016,8,August,Aug,2016-08,16,2,Tuesday,False
2016-08-17,2016,3,Q3 2016,8,August,Aug,2016-08,17,3,Wednesday,False
2016-08-18,2016,3,Q3 2016,8,August,Aug,2016-08,18,4,Thursday,False
2016-08-19,2016,3,Q3 2016,8,August,Aug,2016-08,19,5,Friday,False
